livre	chapitre	verset	fr	ewe
ROM	14	4	Qui es-tu, toi qui juges un serviteur d’autrui? S’il se tient debout, ou s’il tombe, cela regarde son maître. Mais il se tiendra debout, car le Seigneur a le pouvoir de l’affermir.	Wo la, ameka nénye be, nédróa wonu ame bubu fe dola? Ye nuto fe afeto wóle tsitre na, alo wódze anyi na; gake ano tsi- tre, elabena Mawu ate nu alée de tsitre.?
ROM	14	5	Tel fait une distinction entre les jours; tel autre les estime tous égaux. Que chacun ait en son esprit une pleine conviction.	Ame deka bua nkeke deka wua nkeke bubu, ke ame bubu bua nkeke sia nkeke sosoe. Amesiame nakpo kakadedzi le ye nuto fe tamesusu me
ROM	8	17	Or, si nous sommes enfants, nous sommes aussi héritiers: héritiers de Dieu, et cohéritiers de Christ, si toutefois nous souffrons avec lui, afin d’être glorifiés avec lui.	Ke ne dviwo míenye la, ekema domenyilawo hà míe- nye: Mawu £e domenyilawo kple Kristo fe hadomenyilawo, ne ele ale bena, míekpe fu kplii, bene mía nuti nako hà kplii
ROM	16	10	Saluez Apellès, qui est éprouvé en Christ. Saluez ceux de la maison d’Aristobule.	Midudo Apeles, amesi li ke le Kristo me la, nam fà. Midudo amesiwo tso Aristobulo fe afe me la, nam fa
ROM	5	15	Mais il n’en est pas du don gratuit comme de l’offense; car, si par l’offense d’un seul il en est beaucoup qui sont morts, à plus forte raison la grâce de Dieu et le don de la grâce venant d’un seul homme, Jésus-Christ, ont-ils été abondamment répandus sur beaucoup.	Gake menye sigbe alesi vodada li 1a, nenema ke nye amenuvevenuna- na ha o; elabena nenye ame deka fe vodada ñuti ame gedewo ku do la, ekema Mawu fe amenuve- ve kple nunana, si le Yesu Kristo, ame deka fe amenuveve me 1a, a Ef. 3,12. b Yak. 1, 2. 3. d .19. e Kor. I.15, 22. f Xes. 53, 11. Yoh. 3, 16; Yoh. L. 4, 10. o ,17;3, 19; ta 6, 23. m . s Kor. I. 15, 21. t , 21; Kol. 2, 12. Fil, 3, 10. 11. so gb gede wu hegbà go de ame gedewo dzi
ROM	8	30	Et ceux qu’il a prédestinés, il les a aussi appelés; et ceux qu’il a appelés, il les a aussi justifiés; et ceux qu’il a justifiés, il les a aussi glorifiés.	Ke amesiwo wodo di la, woa- wo Ke ha woyo; ke amesiwo woyo la, woawo ke ha wotso aia na; ke amesiwo wotso afia na la, woawo ke ha nuti woko
ROM	11	16	Or, si les prémices sont saintes, la masse l’est aussi; et si la racine est sainte, les branches le sont aussi.	Ke ne abolowo fe gbato la le kokoe la, amowo blibo la hàe, eye ne kë la le kokoe la, alowo hàe
ROM	15	1	Nous qui sommes forts, nous devons supporter les faiblesses de ceux qui ne le sont pas, et ne pas nous complaire en nous-mêmes.	Ke ele na mí, amesiwo ñu ñusë le la bena, míatso ame- siwo nu ñusë mele o la fe gbo- dzogbodzowo, eye miagadze mía dokui nu o
ROM	8	3	Car chose impossible à la loi, parce que la chair la rendait sans force, Dieu a condamné le péché dans la chair, en envoyant, à cause du péché, son propre Fils dans une chair semblable à celle du péché,	Elabena nusi se la mete nu wo o, esime wógbodzo to ñu- tilà me la, Mawu woe, eye wódo ye nuto Via do da le nuvónutilà fe !soso me, eye le nuvó ñuti wódoe da do, eye wóbu fo nuvó la le nutilà me, 4 bene woawu sea fe dzodzoenyenye la nu le mí, amesiwo mezona le nutilà nu o, negbe le Gbogbo nu ko la me
ROM	6	16	Ne savez-vous pas qu’en vous livrant à quelqu’un comme esclaves pour lui obéir, vous êtes esclaves de celui à qui vous obéissez, soit du péché qui conduit à la mort, soit de l’obéissance qui conduit à la justice?	De mienyae bena, amesi mietso mia dokui wo kluvi na, bene mia- do toe la, miezu amesi miedoa toe la fe kluviwo, edanye nuvó to hena ku o alo tododo to hena dzodzoenyenye o maha?
ROM	11	20	Cela est vrai; elles ont été retranchées pour cause d’incrédulité, et toi, tu subsistes par la foi. Ne t’abandonne pas à l’orgueil, mais crains;	Enyo! Wone wo da le dzimahose nuti, ke wó la hose nun néle tsitre do; megado dokuiwó de dzi o, hafi no vovóm bon!
ROM	6	15	Quoi donc! Pécherions-nous, parce que nous sommes, non sous la loi, mais sous la grâce? Loin de là!	Ekem aleke wóle? Esi míe- gale se la te o, hafi amenuveve la te bon míele ñuti la, míagano nuvówowo dzi maha? Gbede!
ROM	14	2	Tel croit pouvoir manger de tout: tel autre, qui est faible, ne mange que des légumes.	Ame deka hona sena bena, yeate nu adu nusianu, ke amesi gbodzo la, ama ko wòduna
ROM	7	9	Pour moi, étant autrefois sans loi, je vivais; mais quand le commandement vint, le péché reprit vie, et moi je mourus.	Ke nye la meno agbe semano- sitoe tsa; ke esi sedede va la, ncyb la gbo agbe, 10 ke nye la meku, eye wokpoe bena, se, ®51 wode hena agbe la, eya ke zu ku nam
ROM	1	30	rapporteurs, médisants, impies, arrogants, hautains, fanfarons, ingénieux au mal, rebelles à leurs parents, dépourvus d’intelligence,	elabena Mawu dekae nye damesi tso afia na awatsotsotowo tso hose mekple awamatsomatsotowo tso hose me
ROM	10	1	Frères, le vœu de mon cœur et ma prière à Dieu pour eux, c’est qu’ils soient sauvés.	Noviwo, nye dzimedidi kple nye kukudede, si medena na Mawu de Israel ta la, enye si be- wàm de Mawu nu, gake menye kple sidzedze o
ROM	8	14	car tous ceux qui sont conduits par l’Esprit de Dieu sont fils de Dieu.	Elabena ame alesi nu Mawu fe Gbogbo kplona la, woawo la mawuviwo wonye
ROM	10	8	Que dit-elle donc? La parole est près de toi, dans ta bouche et dans ton cœur. Or, c’est la parole de la foi, que nous prêchons.	Ke nu- ka wògblo? ?, Nya la tso de gbo- wò kpuie, ele nuwò me kple dzi- wò me hà; esiae nye hose, si fe gbe fa dem míele la
ROM	7	2	Ainsi, une femme mariée est liée par la loi à son mari tant qu’il est vivant; mais si le mari meurt, elle est dégagée de la loi qui la liait à son mari.	Elabena nyo- nu sróto la, nkeke alesi srónu- tsua le agbe la, se blae de enuti; ke ne srónutsua ku la, wotui tso se, si blae de srónutsua ñuti la me
ROM	7	11	Car le péché saisissant l’occasion, me séduisit par le commandement, et par lui me fit mourir.	Elabena esi nuvó la kpo mo to sedede me la, /eblem, eye wotso eya ke hewum
ROM	5	6	Car, lorsque nous étions encore sans force, Christ, au temps marqué, est mort pour des impies.	Elabena Kri- sto gà hà, esime míeganye gbo- dzogbodzotowo la, eku de ame mavómawuwo ta le azagbe, si wodo di la me
ROM	5	10	Car si, lorsque nous étions ennemis, nous avons été réconciliés avec Dieu par la mort de son Fils, à plus forte raison, étant réconciliés, serons-nous sauvés par sa vie.	Ela- bena ne wolé avu le mía kple Mawu dome to Via fe ku me, esi- me míenye ketowo la, woaho mí gede awu to efe agbe me, esime wolé avu na mí megbe la
ROM	8	35	Qui nous séparera de l’amour de Christ? Sera-ce la tribulation, ou l’angoisse, ou la persécution, ou la faim, ou la nudité, ou le péril, ou l’épée?	Abe alesi wonlo di ene bena: ,,Nuti- wo la wowua mí wu le nünkeke bliboa kata me, wobua mí abe ale, siwo woyina wuwu ge la ene. 37 Gake le nusiawo katà me míe- dua dzi glo le amesi 10 mí la nuti
ROM	5	11	Et non seulement cela, mais encore nous nous glorifions en Dieu par notre Seigneur Jésus-Christ, par qui maintenant nous avons obtenu la réconciliation.	Ke menye esia dedekoe o, hai míele adegbe fom le Mawu me hà to mía Afeto Yesu Kristo dzi, amesi me míekpo avuléle le azo
ROM	6	22	Mais maintenant, étant affranchis du péché et devenus esclaves de Dieu, vous avez pour fruit la sainteté et pour fin la vie éternelle.	Ke azo, esi woho mi tso nuvó si hewo ablodeviwoe, eye gake wo- wo mi Mawu fe kluviwoe la, mie- kpo miafe kutsetse hena kokoe- nyenye; ke /nuwuwu la enye agbe mavo
ROM	8	23	Et ce n’est pas elle seulement; mais nous aussi, qui avons les prémices de l’Esprit, nous aussi nous soupirons en nous-mêmes, en attendant l’adoption, la rédemption de notre corps.	Gake menye eya dedekoe o, hafi mía- wo cae, mí amesiwo ho Gbogbo fe ngogbenu la, míawo hà míele nenem le mía me hele vinyenye, si nye míafe nutiláà fe dede la lalam.?
ROM	7	20	Et si je fais ce que je ne veux pas, ce n’est plus moi qui le fais, c’est le péché qui habite en moi.	Ke ne mewo nusi nyemelóna 0 la, ekema meganye nyee le esia wom o, negbe nuvo, si le menye bon
ROM	13	11	Cela importe d’autant plus que vous savez en quel temps nous sommes: c’est l’heure de vous réveiller enfin du sommeil, car maintenant le salut est plus près de nous que lorsque nous avons cru.	Eye miwo esia, elabena mie- nya geyigi la kote bena, gafofo la de vo bena, miafo tso alo me; elabena azo la agbehoboa tu mí wu tsá, esime míeho se la. 12 Za la va yi vo, eye nu le kekem!? Azo la mine míade viviti me do- wowowo da, eye míado kekeli fe awawonuwo!
ROM	13	1	Que toute personne soit soumise aux autorités supérieures; car il n’y a point d’autorité qui ne vienne de Dieu, et les autorités qui existent ont été instituées de Dieu.	Amesiame nabobo edokui na s dzidudu, siwo nuse li na. Ela- bena dzidudua deke meli o, negbe esi tso Mawu gbo ko; ke dzidu- du, siwo li la, Mawue do wo anyi.?
ROM	8	12	Ainsi donc, frères, nous ne sommes point redevables à la chair, pour vivre selon la chair.	Eyata azo noviwo, fenyila- wo míenye, menye nutilà si míe- nyi fe le, bene míano agbe le nutilá nu o
ROM	16	15	Saluez Philologue et Julie, Nérée et sa sœur, et Olympe, et tous les saints qui sont avec eux.	Mi- dudo Filologo kple Yulia, Nerea kple novianyonuvi kple Olimpa kple ame kokoe, siwo katà li kpli wo la, nam fà
ROM	16	11	Saluez Hérodion, mon parent. Saluez ceux de la maison de Narcisse qui sont dans le Seigneur.	Midudo Herodion, fonyemeto la, nam fà. Midudo amesiwo tso Narkiso fe me, si- wo le Afeto me 1a, nam fà
ROM	9	19	Tu me diras: Pourquoi blâme-t-il encore? Car qui est-ce qui résiste à sa volonté?	Azo la néle gbogblo ge nam «4 bena: Nukanuti wogahea nya? Elabena ameka ate nu atsi tre de efe lolónu nuti maha?
ROM	11	21	car si Dieu n’a pas épargné les branches naturelles, il ne t’épargnera pas non plus.	Elabena ne Mawu me- kpo alo, siwo nye atia fe dzo- dzometowo fe nublanui o la, ma- kpo wó há wó nublanui o!
ROM	6	3	Ignorez-vous que nous tous qui avons été baptisés en Jésus-Christ, c’est en sa mort que nous avons été baptisés?	Alo de mienye be- na, mí amesiwo kata wode ma- wutsi ta na de Kristo Yesu me la, de efe ku mee wode mawu- tsi ta na mí do o maha?
ROM	3	23	Car tous ont péché et sont privés de la gloire de Dieu;	Wà amesi fo adegbe le se la nuti la, wge doa vlo Mawu to seadzidada mea?
ROM	8	10	Et si Christ est en vous, le corps, il est vrai, est mort à cause du péché, mais l’esprit est vie à cause de la justice.	Ke ne Kri- sto le mia me la, ekema nutila. la ku le nuvó ta, gake gbogbo la enye agbe le dzodzoenyenye nuti
ROM	4	13	En effet, ce n’est pas par la loi que l’héritage du monde a été promis à Abraham ou à sa postérité, c’est par la justice de la foi.	Yodo, 41 le nuvo la, enye wofe ve me, wofe adewo gbloa nya vivi nanenane; Jfliwo fe adi le wofe nuyiwo me; 14 fi- fode kple veve heliheli yo wote nu me Ii
ROM	8	15	Et vous n’avez point reçu un esprit de servitude, pour être encore dans la crainte; mais vous avez reçu un Esprit d’adoption, par lequel nous crions: Abba! Père!	Elabena mieho kluvigbogbo, bene miaga- no vovom o; ke vinyenyegbogbo la bon micho, esi me miedo gli le be: Aba, Fofo! 16 Gbogbo la nuto dia dase kpena de míate gbogbo la nu bena, mawuviwo míenye
ROM	11	6	Or, si c’est par grâce, ce n’est plus par les œuvres; autrement la grâce n’est plus une grâce. Et si c’est par les œuvres, ce n’est plus une grâce; autrement l’œuvre n’est plus une œuvre.	Ke ne etso amenuveve me la, mega- tso dowowowo me o, elabena eke- ma amenuveve maganye amenu- veve 0; ke ne etso dowowowo me la, meganye amenuveve o, elabena ekema dowowo maganye Womagatro Israel tiatia la o. 11, 7 35 dowowo 0
ROM	9	14	Que dirons-nous donc? Y a-t-il en Dieu de l’injustice? Loin de là!	Azo nuka gblo ge míala? Alo Mawu to medzo oa? Gbede!
ROM	11	33	O profondeur de la richesse, de la sagesse et de la science de Dieu! Que ses jugements sont insondables, et ses voies incompréhensibles! Car	O, Mawu fe kesinonuwo kple nunya kple sidzedze me go- glo lo! Aleke efe wWonudodrówo me dzodzro tsitotsito meli o, eye efe mowo mele nyanya me gobt o ale!
ROM	13	8	Ne devez rien à personne, si ce n’est de vous aimer les uns les autres; car celui qui aime les autres a accompli la loi.	Miganyi naneke fe fe le amea deke si o, negbe mia noewo lold fe fe ko; belabena amesi ke le ame bubu lóm la, ewu se la nu
ROM	15	2	Que chacun de nous complaise au prochain pour ce qui est bien en vue de l’édification.	Mía dome amesia- me nadze ehavi nu hena efe nyo- a Kor. I. 8, 13. b TI. 1, 15. f EII. 2, 17
ROM	8	28	Nous savons, du reste, que toutes choses concourent au bien de ceux qui aiment Dieu, de ceux qui sont appelés selon son dessein.	Ke mienyae bena, amesiwo 1ba Mawu la, nuawo kata tim hea nywe ve na wo, amesiwo woyo le 'tamedododi la nu
ROM	12	21	Ne te laisse pas vaincre par le mal, mais surmonte le mal par le bien.	Megana nu vodi la nadu dziwó o, ke tso nu nyui la du nu vodi la dzi bon
ROM	16	27	à Dieu, seul sage, soit la gloire aux siècles des siècles, par Jésus-Christ! Amen!	Mawu, 451 nye nunyato deka hó to Yesu Kristo dzi la, to nanye bubu la yi de mavomawo me! Amen
ROM	4	19	Et, sans faiblir dans la foi, il ne considéra point que son corps était déjà usé, puisqu’il avait près de cent ans, et que Sara n’était plus en état d’avoir des enfants.	Ke míenyae bena, nusianu, si se la le gbogblom la, etone na amesiwo le se la me, bene ame- siame fe nu natsi te, eye hehe- me blibo la katá nazu fodila na Mawu
ROM	16	17	Je vous exhorte, frères, à prendre garde à ceux qui causent des divisions et des scandales, au préjudice de l’enseignement que vous avez reçu. Éloignez-vous d’eux.	Ke mele nu hlóm mi, novi- wo, bena mialé nku de amesiwo woa mamàawo kple nudiadiawo de nufiafia, si miesró nu la ñuti, eye mite mia dokui da tso wo gbo
ROM	16	22	Je vous salue dans le Seigneur, moi Tertius, qui ai écrit cette lettre.	Nye Tertio, si nlo agbale sia la, me- dudo mi fa
ROM	4	3	Car que dit l’Écriture? Abraham crut à Dieu, et cela lui fut imputé à justice.	Elabena ne amea dewo mewo » nutefe o la, nukae? Alo de wofe nutefemawomawo ade Mawu fe nutefetonyenye da maha?
ROM	14	23	Mais celui qui a des doutes au sujet de ce qu’il mange est condamné, parce qu’il n’agit pas par conviction. Tout ce qui n’est pas le produit d’une conviction est péché.	Ke amesi le di kem, ne edui la, wo- bu foe, elabena ewo nusi metso hose me o; ke nusianu, si metso hose me o la, nuvó wónye. Kristotowo fe dzigbogbodanyi na gbodzogbodzo- towo kple wofe dekawowo le wo noewo dome
ROM	13	6	C’est aussi pour cela que vous payez les impôts. Car les magistrats sont des ministres de Dieu entièrement appliqués à cette fonction.	Esia ñuti miedzoa nu do hà, elabena Mawu fe do- tsolawo wonye, amesiwo no ne- nem nusia wowo dzi
ROM	8	27	et celui qui sonde les cœurs connaît quelle est la pensée de l’Esprit, parce que c’est selon Dieu qu’il intercède en faveur des saints.	Ke amesi dzroa dziwo me kpo- na la, enya nusi nye Gbogbo la fe didi, elabena ehoa nya de ame kokoewo nu, alesi dzea Mawu nu
ROM	16	21	Timothée, mon compagnon d’œuvre, vous salue, ainsi que Lucius, Jason et Sosipater, mes parents.	Timoteo, hanyedowola, kple Lukio kple Yason kple Sosipatro, fonyemetowo, dudo mi fa
ROM	14	1	Faites accueil à celui qui est faible dans la foi, et ne discutez pas sur les opinions.	Ke amesi gbodzo le hose me a la, mihoe, pake menye bene miahe nya le tamesusu vovovowo nuti 0
ROM	14	15	Mais si, pour un aliment, ton frère est attristé, tu ne marches plus selon l’amour: ne cause pas, par ton aliment, la perte de celui pour lequel Christ est mort.	Ke ne noviwó le nu ham le wò nududu nui la, ekema mégale zozom le loló la nu o. Megatso wó nududu tsró ame ma, si ta Kristo ku do la o!
ROM	2	8	mais l’irritation et la colère à ceux qui, par esprit de dispute, sont rebelles à la vérité et obéissent à l’injustice.	Gbà la mele akpe dam na Mawunye to Yesu Kristo dzi le mi kata ta bena, wogbloa miafe hosenya fiana le heheme blibo la katà
ROM	5	17	Si par l’offense d’un seul la mort a régné par lui seul, à plus forte raison ceux qui reçoivent l’abondance de la grâce et du don de la justice régneront-ils dans la vie par Jésus-Christ lui seul.	Elabena nenye to ame deka fe vodada me ku la du fia to ame deka dzi la, ekema amesiwo ho dzodzoenye- nye fe amenuveve kple nunana fe agbososo la, woadu fia gede awu le agbe me to Yesu Kristo deka dzi
ROM	16	12	Saluez Tryphène et Tryphose, qui travaillent pour le Seigneur. Saluez Perside, la bien-aimée, qui a beaucoup travaillé pour le Seigneur.	Midudo Trifena kple Trifosa, siwo le agbagba dzem le Afeto me la, nam fà. Midudo Persis 10- lóto,si dzea agbagba gedele Afeto me la, nam fà
ROM	16	8	Saluez Amplias, mon bien-aimé dans le Seigneur.	Midudo Amplia, nye loloto le Afeto me la, nam fa
ROM	10	17	Ainsi la foi vient de ce qu’on entend, et ce qu’on entend vient de la parole de Christ.	EKema hose la tso nyagbogblo me, hafi nyagbogblo la tsoa Mawu fe nya me vana
ROM	1	29	étant remplis de toute espèce d’injustice, de méchanceté, de cupidité, de malice; pleins d’envie, de meurtre, de querelle, de ruse, de malignité;	Alo de Mawu nye Yu- datowo dedeko to, eye menye trósubolawo to há oa? Ë, trósu- bolawo to ha wonye;?
ROM	3	27	Où donc est le sujet de se glorifier? Il est exclu. Par quelle loi? Par la loi des œuvres? Non, mais par la loi de la foi.	Eye amesi nye awamatsomatsoto tso dzodzo me, gake wowu sea nu la, airb wonu wò amesi wonye agbalenlodzesi kple awatsotso li na wo hafi, gake nëda se la dzi
ROM	3	24	et ils sont gratuitement justifiés par sa grâce, par le moyen de la rédemption qui est en Jésus-Christ.	Elabena le miawo nuti la wogbloa busunya de Mawu fe nko ñuti le trósubolawo dome, abe alesi wonlo di ene
ROM	7	17	Et maintenant ce n’est plus moi qui le fais, mais c’est le péché qui habite en moi.	Ke azo meganye nyee le esia wom o, negbe nuvó, si le menye lae
ROM	7	14	Nous savons, en effet, que la loi est spirituelle; mais moi, je suis charnel, vendu au péché.	Elabena míenyae bena, se la nye gbogbomenu, ke nye la Phutilàme menye, wotsom fle de nuvó fe ñusë te
ROM	7	19	Car je ne fais pas le bien que je veux, et je fais le mal que je ne veux pas.	Ela- bena menye nu nyw, si melóna la, mewona o, ke nuvõ, si nye- melóna o la, eya ke mewona bon
ROM	6	2	Loin de là! Nous qui sommes morts au péché, comment vivrions-nous encore dans le péché?	Gbede! Aleke go mí amesiwo ku na nuvó la, míagano agbe le eme mahá?
ROM	16	9	Saluez Urbain, notre compagnon d’œuvre en Christ, et Stachys, mon bien-aimé.	Midudo Urbano, si nye mía hadowola le Kristo me la, kple Stahis, nye 101bio la, nam fà
ROM	7	16	Or, si je fais ce que je ne veux pas, je reconnais par là que la loi est bonne.	Ke ne nusi ke nyemelóna o lae mewona la, ekema melóa sea dzi bena, enyo
ROM	4	2	Si Abraham a été justifié par les œuvres, il a sujet de se glorifier, mais non devant Dieu.	Nu gede le go sia go me; gba wotso Mawu fe nyawo de wo si
ROM	10	14	Comment donc invoqueront-ils celui en qui ils n’ont pas cru? Et comment croiront-ils en celui dont ils n’ont pas entendu parler? Et comment en entendront-ils parler, s’il n’y a personne qui prêche?	Azo aleke woayo amesi dzi womeho se o la maha? Ke aleke woaho amesi nutinya wo- mese kpo ola dzi ase maha? Ke aleke woase nya, ne nyanyuie gbefádelaa deke mele wo si o maha?
ROM	2	16	C’est ce qui paraîtra au jour où, selon mon Évangile, Dieu jugera par Jésus-Christ les actions secrètes des hommes.	Elabena nyanyuie la mekpea nu nam o, elabena enye Mawu fe ñusë, si naa agbehobo amesiame, si hona sena la, Yudatowo gbà kple Helatowo hà
ROM	7	4	De même, mes frères, vous aussi vous avez été, par le corps de Christ, mis à mort en ce qui concerne la loi, pour que vous apparteniez à un autre, à celui qui est ressuscité des morts, afin que nous portions des fruits pour Dieu.	Novinyewo, nenema ke miawo hà Pmieku na se la to Kristo fe ñu- tilà me, bene miazu ame bubu, si wofo de tsitre tso ame kuku- wo dome 1a to, bene míatse ku na Mawu
ROM	8	18	J’estime que les souffrances du temps présent ne sauraient être comparées à la gloire à venir qui sera révélée pour nous.	Elabena mebuna bena, be- yigi sia me fukpekpewo medze nutikokoe, si wole dede ge de go afia le mía ñuti la o
ROM	5	18	Ainsi donc, comme par une seule offense la condamnation a atteint tous les hommes, de même par un seul acte de justice la justification qui donne la vie s’étend à tous les hommes.	Eyata azo alesi to vodada deka me fobubu va ame- wo Kaia dzi la, nenema ke to nu dzodzoe wowo deka me agbe fe afiatsotsoname hà va amewo.katá dzi. 19 Elabena alesi to ame de- ka fe tomadomado me wowo ame gedewo zu nuvówolawo la, nene- ma ke to ame deka fe tododo me hà woawo ame gedewo woazu fame dzodzoewo
ROM	16	23	Gaïus, mon hôte et celui de toute l’Église, vous salue. Éraste, le trésorier de la ville, vous salue, ainsi que le frère Quartus.	Gayo, si nye mía kple hame blibo la fe afeto la, dudo mi fa. Erasto, si nye du me gadzikpola, kple mía novi Kuar- to dudo mi fà
ROM	8	5	Ceux, en effet, qui vivent selon la chair, s’affectionnent aux choses de la chair, tandis que ceux qui vivent selon l’esprit s’affectionnent aux choses de l’esprit.	Elabena amesiwo noa anyi le nutilà nu la, nutilá fe nuwo wo- dina; ke amesiwo noa anyi le Gbogbo nu la, gbogbo me nuwo wodina
ROM	8	26	De même aussi l’Esprit nous aide dans notre faiblesse, car nous ne savons pas ce qu’il nous convient de demander dans nos prières. Mais l’Esprit lui-même intercède par des soupirs inexprimables;	Ke nenema ke Gbogbo la hà dea míafe gbodzogbodzo dzi; ela- bena alesi ke míado gbe da wòa- dze la, míenyae o, gake Gbogbo la nuto tsoa nene, siwo manya gblo o la, hoa mia nya de ako
ROM	5	12	C’est pourquoi, comme par un seul homme le péché est entré dans le monde, et par le péché la mort, et qu’ainsi la mort s’est étendue sur tous les hommes, parce que tous ont péché,…	Esianuti alesi to ame deka dzi nuvó la va heheame, eye to nuyb me ku la va, eye nenema ku la va to amewo kata dzi yi, esi wo kata wo nuvo ñuti la;?
ROM	6	6	sachant que notre vieil homme a été crucifié avec lui, afin que le corps du péché fût détruit, pour que nous ne soyons plus esclaves du péché;	esi míenya esia bena, woklà míafe ame hoho la de ati- tsoga nu kplii, bene woade nuvà- nua da, bene míagasubo nuvó akpo o. 7 Elabena amesi ke ku la, wotso afia ne, dee tso nuyb me
ROM	5	7	A peine mourrait-on pour un juste; quelqu’un peut-être mourrait-il pour un homme de bien.	Elabena bebli hafi amea de aku de ame dzo- dzoea de ta; ame nyui la, dewohi amea de ado dzi aku de eta
ROM	7	24	Misérable que je suis! Qui me délivrera du corps de cette mort?…	O, nye nublanuito! Amekae adem iso kunutilà si me maha?
ROM	12	1	Je vous exhorte donc, frères, par les compassions de Dieu, à offrir vos corps comme un sacrifice vivant, saint, agréable à Dieu, ce qui sera de votre part un culte raisonnable.	Amo mehló nu mi, noviwo, to Mawu fe dometotro me bena, miatso miafe nutilawo awo yosasa gbagbe, si nuti ko, si dze Mawu nu, esi anye miafe mawu- Subosubo gbogbometo
ROM	7	21	Je trouve donc en moi cette loi: quand je veux faire le bien, le mal est attaché à moi.	Eyata azo mekpo se sia bena, esime melóna bena, mawo nu nyw la, nuvó la lé de nutinye
ROM	15	20	Et je me suis fait honneur d’annoncer l’Évangile là où Christ n’avait point été nommé, afin de ne pas bâtir sur le fondement d’autrui, selon qu’il est écrit:	Ke le esiawowowo me mebui bubunu be, magblo nyanyuie la afia, me- nye afisi woyo Kristo fe nko le hoho o, bene nyemagatu de ame bubu fe gomedodoanyi dzi o
ROM	8	9	Pour vous, vous ne vivez pas selon la chair, mais selon l’esprit, si du moins l’Esprit de Dieu habite en vous. Si quelqu’un n’a pas l’Esprit de Christ, il ne lui appartient pas.	Ke mia- wo la mienoa anyi le nutilà me o, negbe le Gbogbo me, ne ele nenema bena, Mawu fe Gbogbo noa mia me la. Ke ne Kristo fe Gbogbo mele amea de me o ja, eya menye eto o
ROM	13	4	Le magistrat est serviteur de Dieu pour ton bien. Mais si tu fais le mal, crains; car ce n’est pas en vain qu’il porte l’épée, étant serviteur de Dieu pour exercer la vengeance et punir celui qui fait le mal.	elabena ?Ma- wu fe subola w nye le wò nyo- nyo ñuti. Ke ne éwo nu vodi la, no nadzi wó, elabena melé yi la de asi dzodzro o, elabena Mawu fe subola kple amesi tsoa dziku biaa hlō amesi le nu vodi wom la wónye
ROM	13	13	Marchons honnêtement, comme en plein jour, loin des excès et de l’ivrognerie, de la luxure et de l’impudicité, des querelles et des jalousies.	Mine míazo nyuie, abe alesi dze le nkeke me ene, Pmenye le aglotutuwo kple aha- mumuwo, menye le ahasiwowowo kple hadzedzewo, menye le dzre- wowo kple nuwawa me o; 14 hafi mido Afeto Yesu Kristo bon, eye migana beléle na nutilà nazu nudzodzrowo yomenono o
ROM	8	24	Car c’est en espérance que nous sommes sauvés. Or, l’espérance qu’on voit n’est plus espérance: ce qu’on voit, peut-on l’espérer encore?	Elabena woho mí de mokpokpo nu; ke mokpokpo, si kpoa nu kple nku 1a, menye mo- kpokpo wonye o; elabena nusi ame kpona kple nku la, nukanuti wogale mo kpom ne maha?
ROM	6	14	Car le péché n’aura point de pouvoir sur vous, puisque vous êtes, non sous la loi, mais sous la grâce.	Elabena nuvó madu fia de mia dzi o, elabena miegale se la te o, ke Boi amenuveve la te miele
ROM	13	7	Rendez à tous ce qui leur est dû: l’impôt à qui vous devez l’impôt, le tribut à qui vous devez le tribut, la crainte à qui vous devez la crainte, l’honneur à qui vous devez l’honneur.	Eyata azo la mitu fe na amesiame, alesi Kristotowo £e tododo dzidudu. 13, 6 14, 20 dze: Amesi to nye nudzodzo la, midzo nu ne; amesi to nye adzo- nana la, mina adzoe; amesi dze vovó la, mivóe; amesi dze bubu la, mibui. Nuhohid hena noyi1015
ROM	8	2	En effet, la loi de l’esprit de vie en Jésus-Christ m’a affranchi de la loi du péché et de la mort.	Elabena Gbogbo, si nye agbe, si le Kristo Yesu me la, fe ?se la hom tso nuyb kple. ku fe ise la si
ROM	11	19	Tu diras donc: Les branches ont été retranchées, afin que moi je fusse enté.	Azo la ného dzi bena: Wone alowo da, bene woatso nye la ado de eme
ROM	7	18	Ce qui est bon, je le sais, n’habite pas en moi, c’est-à-dire dans ma chair: j’ai la volonté, mais non le pouvoir de faire le bien.	Elabena menyae bena, le menye egomee nye: Le nye nu- tila me la nu nywa deke me- noa anyi o; eiabena nu nyw lolo la le asinye, ke nu nyui wowo la nyemekpo woe kura o
ROM	1	2	qui avait été promis auparavant de la part de Dieu par ses prophètes dans les saintes Écritures,	Ke míenyae bena, Mawu fe Wonudo- dró le nyatefe la nu va amesiwo wo nenem nusiawo la dzi
ROM	12	10	Par amour fraternel, soyez pleins d’affection les uns pour les autres; par honneur, usez de prévenances réciproques.	Miafe 1015 na mia noewo nayo fü kple dadavilolo, -Jmitre mia noewo bubu!
ROM	6	18	Ayant été affranchis du péché, vous êtes devenus esclaves de la justice.	Ke esi woho mi tso nuvo si hewo ablodeviwoe la, wotso mi wo dzodzoenyenye fe kluviwoe
ROM	16	16	Saluez-vous les uns les autres par un saint baiser. Toutes les Églises de Christ vous saluent.	Mitso nugbugbo kokoe dudo mia noewo nam fà. Kristo fe hamewo kata dudo mi fa. Nubohló le ameblelawo ñuti
